	Comments	Date	Likes	Number	Text	Time
228	-	4 March 2017	-	#305	does anyone else piss in their popcorn tubs in theatres so that you don't miss anything in the movie?ADMIN : EWWW :/	12:14
229	-	4 March 2017	-	#304	This is dedicated to all the ITWS-2 TA's of this semester. When are you guys running MOSS on our assignments?- Curious UG1 :)	12:14
230	-	4 March 2017	-	#303	Dude Vijay wtf! U gt brozoned by gayathri??? I thought you were comitted. Welcum to the league ra! I feel you. :( P.S. Lou frm UG-2! 😂#303 Dude Vijay wtf! U gt brozoned by gayathri??? I thought you were comitted. Welcum to the league ra! I feel you. :( P.S. Lou frm UG-2! 😂	12:14
231	-	4 March 2017	-	#302	"Whenever I walk through the ground floor , I hear people saying ""VLH"" . I tried to ask some of the guys but they didn't tell me , what is ""VLH"" ?#302 Whenever I walk through the ground floor , I hear people saying ""VLH"" . I tried to ask some of the guys but they didn't tell me , what is ""VLH"" ?"	12:13
232	-	4 March 2017	-	#301	Dear Nik1234,	12:13
233	-	4 March 2017	-	#300	Aishwarya Sunil of ug2, are you dating someone?ADMIN : I HOPE SHE ISNT :p	12:13
234	-	4 March 2017	-	#299	Why is one senior in 3rd year known as bhaiya?#299 Why is one senior in 3rd year known as bhaiya?	12:12
235	-	4 March 2017	-	#298	Oh sravya Oh sravya , Ni meedha nakunna premani varninchadaniki suryudilo Unna vedi saripodu, //Vennelalo unna prasanthatha saripodu //Samudrala lothu saripodu //Nemeedha naku tonnula ,tonnula premunna,neeku cheppadaniki gramantha dhairyam kuda ledhu....... Andhuke ila chepthunna .....  na gunde bhumi kante baruvaipoyindhi, nee prema kosam… More karuvaipoyindhi.....	12:12
236	-	4 March 2017	-	#297	https://www.facebook.com/AvinashTheTrending Always trending in my heart <3#297 https://www.facebook.com/AvinashTheTrending Always trending in my heart <3	12:11
237	-	4 March 2017	-	#296	"Will anyone of u (ojaswi,aditi,vaishnavi,gunjan,arpita) be my Valentine today please💑 Ill make it a memoriable day for u,i promise I m fucking single and lonely😂 Happy valentine's day💝ADMIN : ""MEMORABLE DAY "" :p"	12:11
238	-	4 March 2017	-	#295	Anjan sir, I really like your witty comments. They are soo amazing. Moreover in some of your comments you try to form theories, prove things, quote things like quantum entanglement/superposition etc. That just shows how knowledgeable you are. I would really like to be your pupil.. -UG1ADMIN : ANJAN AGAIN DUDE ;)	12:11
239	-	4 March 2017	-	#294	This is for Neelesh from UG2k15 . It may seem odd, but I am a guy from First year and I really like Neelesh. His hairs were so good when they were long. But even now he looks hot. I hope he is single. I wish one day wash your hairs. PS : I can promise that every morning when you wake up, you’ll never regret being with me.ADMIN : HE'S CUTE :*	12:10
240	-	4 March 2017	-	#294	SaiDatta of ug2k15 you are too hot and you r like punching faluknuma...  Finally I love you..because nee kopam shapam nee navvu varam nee prema samudram total ga nuvvo akasham#294 SaiDatta of ug2k15 you are too hot and you r like punching faluknuma...  Finally I love you..because nee kopam shapam nee navvu varam nee prema samudram total ga nuvvo akasham	12:09
241	-	4 March 2017	-	#293	Pooja I like you from the first semester and wants to be with you this Valentines Day . Please tell if you are committed or not -Your love#293 Pooja I like you from the first semester and wants to be with you this Valentines Day . Please tell if you are committed or not -Your love	12:09
242	-	4 March 2017	-	#292	I don't mind seeing A*holes as FCs as long as they have worked hard for something in the past felicity.I hope entire ug2 votes for candidates who've worked hard for the past felicity rather than some random fuck just because uske zyada dost hain/woh dominant group ka support le raha hai	12:08
243	-	4 March 2017	-	#291	Telugu internal vote for FC is so fucking overrated.  last year Nama the Hutiya came in, iss saal one of Vasant's pet dog's will come. accept the better guy instead of some guy who's licking vasant's balls na.#291 Telugu internal vote for FC is so fucking overrated.  last year Nama the Hutiya came in, iss saal one of Vasant's pet dog's will come. accept the better guy instead of some guy who's licking vasant's balls na.	12:08
244	-	4 March 2017	-	#290	Vasant thinks too much of himself.  you like to fuck with others, but when someone does to you you get angry.Kaha se aajate hai aise Gawar log?	12:07
245	-	4 March 2017	-	#289	Admin recruit a team na.  Please post daily, then only the page will gain some momentum and some masala.ADMIN : DM ME IF YOU ARE THAT INTERESTED ;)	12:07
246	-	4 March 2017	-	#288	Mai ek sharif ladka tha . Mai khusi khusi din bhar workspace me rehta tha.. Fir ek din maine arjun bhai se bakchodi kar di. Aur us dena se arjun bhai ne  mera jeena haraam kar diya. Par arjun bhai dil k bahut achchhe hai ... Unhone mujhe maaf kar diya.. Plz plz aap sab se yhi request hai ki arjun bhai se bakchodi naa kare ... Dhanyawaad :- Aapka  ShubhchintakADMIN : ARJUN BHAI _/\_	12:06
247	-	4 March 2017	-	#287	Pulkit (MS 1st year), I have a big time crush on you. Please stop ignoring me. You know me! Be my valentine. I'll DM you if you reply.	12:06
248	-	4 March 2017	-	#286	IIIT's DC is dying and only we are responsible for it.Few years ago when I was a fresher, things were so much better. You could search for almost anything and there was an excellent chance that it would be there on DC.	12:05
249	-	4 March 2017	-	#285	This is for the first year students and others too. I recently saw your video where most of the students were leaving class after the attendance. As a senior and a TA, let me tell you it's very bad on your part when you do such kind of thing. You may feel that the professor is chill with this but deep inside he/she feels like shit. Just… More imagine yourself from his/her perspective. Deep inside, he/she feels dejected and someone who is ignored. I do realize that some professors teach like shit but just to maintain the dignity of that professor, don't leave your classrooms. Just sleep in the class or spend your time on mobile, but please don't leave the class. Some may disagree with this, saying that the professor should be open-minded or why one should then even use mobile phones and sleep, but this is my point of view, rest it's on you guys to either follow it or reject it.    ADMIN : NO COMMENTS :p	12:04
250	-	4 March 2017	-	#284	Is Anjan committed? I love the way he comments on the posts. Anjan will you be my valentine this feb?	12:04
251	-	4 March 2017	-	#283	Hey, I am from UG .I just want to say PG2  girls are really hot .I know some of them personally and really want to date one of them [But too scared] .Is that possible ?? Please comment your name ,if you want to date a UG guy .   :P ADMIN : WHO THE FUCK DOES THAT :/	12:04
252	-	4 March 2017	-	#282	Dil me mere h 'dard-e-DISCO!' Dam h to pehchano mujhko!!!ADMIN : :)	12:02
253	-	4 March 2017	-	#281	Pro Aanshul Sadaria is Arjun Bhai. 10.0 Grader now UG-1 Star.	12:02
254	-	4 March 2017	-	#280	people keep talking about ratio and then there's alekh jain. 11 ladkiyon k saath propose day k din dinner karne gaya, 1 photo to kheechwa leta -_-	12:01
255	-	4 March 2017	-	#279	Naman sir final year...you are so cute...I like the way you talkbatch - ug2k16	12:00
256	-	4 March 2017	-	#278	Vinay sir @ug3  I am a huge fan of your dance and that sexy bod goddddd.  Just wanted to know if you are single cause I am ready to mingle.  -Ug2 girl	11:59
257	-	4 March 2017	-	#277	Is there something going on between Devansh Manu and Prakrati Dangarh? I'm jealous of her. ADMIN : HELL NO	11:58
258	-	4 March 2017	-	#276	To PG2k15 guy --- 14th feb is coming. U r still waiting to ask me out-- Pg2k16 girl	11:58
259	-	4 March 2017	-	#275	It's very difficult for a UG & PG guy to connect with PG & UG girl respectively. Either she will not accept ur request or she wont have same course. How to know if she has a boyfriend already because in the comments people will tease that person only.	11:56
260	-	4 March 2017	-	#274	Vinay Reddy Devarapalli sir u r the most sexiest man in our college <3 <3	11:55
261	-	4 March 2017	-	#273	Why do all the Final year madams look like aunties to me. Am I the only one who thinks like this?#273 Why do all the Final year madams look like aunties to me. Am I the only one who thinks like this?	11:54
262	-	4 March 2017	-	#272	Shruti Gupta is tall and just the perfect height for me. I am your admirer since first year. Please pat jao Gupta ji. :)#272 Shruti Gupta is tall and just the perfect height for me. I am your admirer since first year. Please pat jao Gupta ji. :)	11:53
263	-	4 March 2017	-	#271	HAHAHA, I am JAYA the GANESH the KALYAN the BEAUTIFUL the AM.ADMIN : OKAY :)	11:52
264	-	4 March 2017	-	#270	I love Lena Headley and Cersei Lannister. I love her even more for being the mad king. Rishabh Auroa draws a lot of traits from her. I think he should be the  crown prince.	11:51
265	-	4 March 2017	-	#269	Cheers to another stand up for the house. Being a prithvian, I am a very down to earth person. I am so down to earth, that I live in a burrow. A burrow so deep that I started digging down from here and ended up in amrita university, for icpc. See, how down to earth I am. Another day, we was planning to book a seat on the bullet train from… More ahmedabad to Bombay :-). Soon enough I realized a burrow can be dug faster. I am so down to earth that I don't travel by flight. Travelling on boat is like, so suffocating. It is so much far away from earth. So,I travel on water by crawlling on the seabed. It has fun of its own. I know I am so strong and egoistic, that I will dare the admin to come forward, But I would like to apologize before hand. Thanks for your time	11:50
266	-	4 March 2017	-	#268	There is a fat guy in CND2k15, I just love how miser he is. How he tries to make profit out of everything. So, long reaching are his influences, that I am swept off my feet when I thikn of you. Will yo ube my valentine ?? PS :- You name will be written in golden letters all over the world someday.	11:48
267	-	4 March 2017	-	#267	I have a crush on Raghu Reddy. He is the one who has screwed up with me. Such people are so adorable, so bold. I just love you Raghu Reddy, will you be ready to date me this Valentine day?? <3 <3 <3	11:47
268	-	4 March 2017	-	#266	Dear Kriti Gagarwal mam, are you still single ?? PS :- I don't have a crush on you. I like the HULK that roams with you.	11:46
269	-	4 March 2017	-	#265	There is just a small doubt lingering in my mind, why would some sane person date someone like jayaganesh of ug2k15. What does he think of himself, Google Zurich?? seriously. Such a hideous felloe.	11:44
270	-	4 March 2017	-	#264	Dear Admin, you are eavanchi aurora	11:44
271	-	4 March 2017	-	#263	Admin can we date?	11:42
272	-	4 March 2017	-	#262	Mere sath bonda khane kaun chalegi😇 Phataphat batao bhukh lagi hai	11:41
273	-	4 March 2017	-	#261	i feel likee ug16 keshav and gayatri is good cute couple . comment what u also feel abt it	11:41
274	-	4 March 2017	-	#260	I have seen one punjabi illad munda from ug2k15.I love ur attractive body. The way u talk!! Last Year u were dating ishan.Hope u r single now. Hoping to be Ur next Valentine	11:40
275	-	4 March 2017	-	#259	The admin is biased, doesnt post confessions made on her	11:40
276	-	4 March 2017	-	#258	Karthik Ganti's walking style is even worst than singampalli with crutches !	11:37
277	-	4 March 2017	-	#257	Admin is committed ..... to our confessions :)	11:37
278	-	4 March 2017	-	#256	#196 - There's nothing inside! It's hollow.	11:36
279	-	4 March 2017	-	#255	Sahith Nama has got the Sexiest abs and boobs !	11:35
280	-	4 March 2017	-	#254	Is anjan's and jayaganesh's true love story ?	11:35
281	-	4 March 2017	-	#253	Don't you think Amitha looks cute when she gets irrirated !	11:33
282	-	4 March 2017	-	#252	Sarigama I have  a crush on you,but you are always with 'high' guys.pls look at me and smile.That's enough for me !	11:32
283	-	4 March 2017	-	#251	Mr Vishnu tej reddy please don't tag me everywhere in all bull shit FB posts	11:31
284	-	4 March 2017	-	#250	Priyansh sir aap ladkiyo ko ignore  kyu karte ho girls hostel me aapki bhut deewani hai. Aapke muscles aur aapki smile kya lagti hai mai to juice canteen me aapko dekh ke flat ho gai thi please aap baat karo ek baar mujhse.	11:31
285	-	4 March 2017	-	#249	Devansh Manu saying that juniors were softly requested to go to Kalakshetra from Bakul (during HV) is such a blatant lie, even Manmohan Singh would've spoken against it.  LOL	11:30
286	-	4 March 2017	-	#248	#ug2k16 Why did Arjun Nemani resign from parliament after two weeks of getting elected? Chutiye toh elect kyun hua?	11:29
287	-	4 March 2017	-	#247	"To the most pretentious guy in our batch, Bakhtiyar, there are two things in this world that gross me out: 1. Necrophilia  2. Your photos with captions like, ""alcohol didnt give me a hangover, but she did"""	11:29
288	-	4 March 2017	-	#246	Hey this is for Shubhi Gautam, whenever I see you something happens to me. You are very beautiful, hopefully one day I will gather strength to talk to you! Your admirer.	11:28
289	-	4 March 2017	-	#245	Pulkit Verma...I like you so much...Please stop ignoring me...	11:28
290	-	4 March 2017	-	#244	Hi Sanjana ma'am (2013 batch :P). Thank god aap dual degree ho !!! :D :*	11:27
291	-	4 March 2017	-	#243	Vatsal Shah! Hottie. Bond. Best combo :* EKdum jhakaas Your bhangra stole my heart. Are you single? My heart jingle, You I want to tingle, Will you mingle??  Desi Boyy, can I be ur Desi gal??	11:27
292	-	4 March 2017	-	#242	Bhakti, your CG is the size of your forehead.	11:26
293	-	4 March 2017	-	#241	Sahithi Reddy, ur the hottest in the batch :* Nee unnuga cheppo ent ra maa kolikesu raa :*	11:26
294	-	4 March 2017	-	#240	Subhaaaaa What can I say about you? Youu.. You.. If i get a penny for everytime you told the truth I'd be broke :P	11:25
295	-	4 March 2017	-	#239	Eavaaanshi maam soo pretty and soo nice, pls start dating juniors !!  _Sincerly, ug1 fan	11:25
296	-	4 March 2017	-	#238	I could hide myself in Ashish Jain's beard. Dhriti, please do something.	11:24
297	-	4 March 2017	-	#237	Dhruv Khattar rocking that shaggy muchhi, love you babe :*  Those muscles, uff Haiiii mai marjawa	11:24
298	-	4 March 2017	-	#236	Rohan Karnawat has a big butt and he does not lie	11:23
299	-	4 March 2017	-	#235	I am a fan of your  dance moves  Love you Aayush Tiwari (UG-2)	11:23
300	-	4 March 2017	-	#234	Hi Himakar haters. No clue why you dislike the poor chap so much. He is one of the most genuine people there are on campus, unlike many of his batchmates. Is it because of the fact that he is a good person? If you genuinely have any problems with him, go talk to him in person, I'm sure he'll manage to think of a good enough solution for  your problems.	11:22
